Station,utm_e,utm_n,height,utm_z
7351,360360.38324,5023453.74021,0,ON-9
7352,360160.67547,5023298.25927,0,ON-9
7353,360303.85582,5023409.45400,0,ON-9
7354,361199.75303,5024131.75183,0,ON-9
7355,361240.85850,5024169.38668,0,ON-9
7356,361346.05194,5024246.90306,0,ON-9
7357,361204.35532,5024136.77255,0,ON-9
7358,361304.71374,5024220.82203,0,ON-9
7359,361343.30016,5024248.99259,0,ON-9
7360,361351.51730,5024252.45165,0,ON-9
7361,361346.72244,5024242.33174,0,ON-9
7362,361399.47604,5024285.72160,0,ON-9
7363,361295.17002,5024209.14397,0,ON-9
7364,361384.82482,5024273.36498,0,ON-9
7365,361334.93157,5024241.07696,0,ON-9
7366,361377.76393,5024271.97868,0,ON-9
7367,361442.53130,5024326.11684,0,ON-9
7368,360392.37432,5023506.57699,0,ON-9
7369,360374.52310,5023495.02291,0,ON-9
7370,360357.12780,5023476.23189,0,ON-9
7371,359487.68830,5023116.85712,0,ON-9
7372,359439.42820,5023109.23710,0,ON-9
7373,359421.90269,5023108.41948,0,ON-9
7374,359569.19496,5023123.60418,0,ON-9
7375,359283.78174,5023073.50611,0,ON-9
7376,359160.49729,5023055.73992,0,ON-9
7377,359165.52393,5023058.72723,0,ON-9
7378,359320.46565,5023069.70961,0,ON-9
7379,357861.31944,5022728.00702,0,ON-9
7380,357927.61376,5022732.71363,0,ON-9
7381,357831.03745,5022723.58654,0,ON-9
7382,358917.95900,5023011.21223,0,ON-9
7383,358916.85259,5023015.22106,0,ON-9
7384,358843.63416,5022990.73543,0,ON-9
7385,358844.78110,5022988.61349,0,ON-9
7386,358931.02320,5023016.75562,0,ON-9
7387,359196.37097,5023080.53969,0,ON-9
7388,358935.23809,5023041.94276,0,ON-9
7389,359006.08199,5023056.23371,0,ON-9
7390,359002.59127,5023051.83718,0,ON-9
7391,359170.40893,5023079.72022,0,ON-9
7392,359149.78711,5023071.82303,0,ON-9
7393,359183.44309,5023080.26778,0,ON-9
7394,359025.48117,5023057.51467,0,ON-9
7395,359182.69572,5023078.08126,0,ON-9
7396,359000.82658,5023051.38690,0,ON-9
7397,358915.94201,5023038.47832,0,ON-9
7398,359005.45031,5023057.04568,0,ON-9
7399,357331.19074,5022608.20603,0,ON-9
7400,357296.19820,5022587.62298,0,ON-9
7401,357213.25071,5022572.82796,0,ON-9
7402,357276.55513,5022590.06794,0,ON-9
7403,357436.05365,5022633.64106,0,ON-9
7404,357312.31137,5022607.61273,0,ON-9
7405,356559.73734,5022367.21707,0,ON-9
7406,356421.07734,5022241.79155,0,ON-9
7407,356666.61556,5022388.01057,0,ON-9
7408,356483.54361,5022274.58253,0,ON-9
7409,356320.84533,5022240.22981,0,ON-9
7410,356358.12482,5022255.30511,0,ON-9
7411,356296.03867,5022217.20690,0,ON-9
7412,356227.42643,5022127.47390,0,ON-9
7413,356199.10529,5022111.51237,0,ON-9
7414,356241.50474,5022139.31259,0,ON-9
7415,356250.04132,5022142.48380,0,ON-9
7416,356183.91155,5022095.98053,0,ON-9
7417,356189.57797,5022104.75043,0,ON-9
7418,356233.19449,5022136.58927,0,ON-9
7419,357090.41026,5022593.43967,0,ON-9
7420,357417.21912,5022692.24986,0,ON-9
7421,357266.50290,5022643.19875,0,ON-9
7422,357310.34386,5022652.58048,0,ON-9
7423,353119.44736,5020363.20744,0,ON-9
7424,353117.22799,5020349.45396,0,ON-9
7425,353109.37403,5020355.99219,0,ON-9
7426,353160.61784,5020393.59882,0,ON-9
7427,353072.79570,5020329.96364,0,ON-9
7428,352493.58448,5019925.81812,0,ON-9
7429,352757.71643,5020087.10017,0,ON-9
7430,352707.34993,5020048.70509,0,ON-9
7431,355879.02388,5021969.55745,0,ON-9
7432,355460.59941,5021717.70540,0,ON-9
7433,355454.33865,5021724.28427,0,ON-9
7434,355725.23823,5021885.99108,0,ON-9
7435,355555.60618,5021777.26791,0,ON-9
7436,355779.05140,5021912.35654,0,ON-9
7437,355697.53764,5021866.08459,0,ON-9
7438,355041.85507,5021492.51708,0,ON-9
7439,355552.98930,5021785.76068,0,ON-9
7440,355393.14495,5021682.80831,0,ON-9
7441,353829.52431,5020772.22975,0,ON-9
7442,355585.04734,5021798.55569,0,ON-9
7443,355672.01983,5021847.28448,0,ON-9
7444,355805.84700,5021927.51507,0,ON-9
7445,355945.76217,5022014.20404,0,ON-9
7446,355621.05444,5021817.04974,0,ON-9
7447,355704.89266,5021866.16426,0,ON-9
7448,354404.05342,5021102.20668,0,ON-9
7449,355621.00588,5021822.31808,0,ON-9
7450,355575.31130,5021799.17958,0,ON-9
7451,353779.04908,5020740.36526,0,ON-9
7452,354791.45937,5021319.64961,0,ON-9
7453,355610.56746,5021822.19198,0,ON-9
7454,355543.08263,5021779.24028,0,ON-9
7455,355733.90683,5021890.46668,0,ON-9
7456,355802.97919,5021934.06706,0,ON-9
7457,354288.11410,5021041.79425,0,ON-9
7458,355492.71363,5021740.25551,0,ON-9
7459,355568.89518,5021796.08711,0,ON-9
7460,352158.32806,5019580.24136,0,ON-9
7461,352227.11987,5019643.74148,0,ON-9
7462,352323.12362,5019732.96724,0,ON-9
7463,352290.76889,5019694.12351,0,ON-9
7464,352218.93349,5019650.81565,0,ON-9
7465,352100.43679,5019592.32683,0,ON-9
7466,351096.69834,5018730.10666,0,ON-9
7467,351709.78115,5019202.34673,0,ON-9
7468,351727.79363,5019212.63688,0,ON-9
7469,351668.43268,5019158.30199,0,ON-9
7470,351329.14312,5018873.60566,0,ON-9
7471,350569.45777,5018373.80306,0,ON-9
7472,350714.31092,5018462.78789,0,ON-9
7473,350491.32980,5018335.50318,0,ON-9
7474,350587.73870,5018386.61631,0,ON-9
7475,350765.59743,5018436.17205,0,ON-9
7476,350787.78333,5018445.93787,0,ON-9
7477,350785.73108,5018442.51886,0,ON-9
7478,351695.05649,5019235.14382,0,ON-9
7479,351708.27087,5019253.38959,0,ON-9
7480,351519.15554,5019096.30009,0,ON-9
7481,349029.22481,5017350.17121,0,ON-9
7482,349083.25043,5017396.08893,0,ON-9
7483,348951.88923,5017221.98855,0,ON-9
7484,348994.99007,5017264.57639,0,ON-9
7485,349024.15712,5017293.18823,0,ON-9
7486,349213.75220,5017468.78276,0,ON-9
7487,348698.39995,5016995.01632,0,ON-9
7488,348718.88234,5017012.34085,0,ON-9
7489,348764.30633,5017058.99784,0,ON-9
7490,348715.64398,5017019.29005,0,ON-9
7491,348743.19640,5017027.45681,0,ON-9
7492,348715.01958,5017009.62053,0,ON-9
7493,347521.63547,5015984.91024,0,ON-9
7494,347527.27054,5015980.48138,0,ON-9
7495,347507.56826,5015959.77007,0,ON-9
7496,347510.95494,5015969.08342,0,ON-9
7497,347560.98714,5016006.80977,0,ON-9
7498,347513.91238,5015970.96183,0,ON-9
7499,347573.51043,5016023.08164,0,ON-9
7500,347502.94159,5015967.71994,0,ON-9
7501,347586.82034,5016036.69432,0,ON-9
7502,348283.00809,5016598.40142,0,ON-9
7503,348228.92934,5016558.62696,0,ON-9
7504,348220.70325,5016566.21460,0,ON-9
7505,348230.30527,5016561.50778,0,ON-9
7506,348291.46128,5016604.18725,0,ON-9
7507,348040.31064,5016400.35818,0,ON-9
7508,348408.52416,5016716.78426,0,ON-9
7509,348142.14282,5016480.15468,0,ON-9
7510,348098.73075,5016426.49907,0,ON-9
7511,348295.82437,5016598.81612,0,ON-9
7512,347476.52376,5015883.82215,0,ON-9
7513,347492.22178,5015895.47178,0,ON-9
7514,347538.50468,5015950.45850,0,ON-9
7515,347476.71874,5015878.58040,0,ON-9
7516,347484.56453,5015897.24239,0,ON-9
7517,347494.23846,5015889.27544,0,ON-9
7518,347814.49740,5016185.36832,0,ON-9
7519,347496.39226,5015897.25275,0,ON-9
7520,347505.18660,5015897.43620,0,ON-9
7521,347543.95419,5015944.73410,0,ON-9
7522,347301.38671,5015721.55475,0,ON-9
7523,348740.42298,5017100.84146,0,ON-9
7524,348774.68377,5017117.70388,0,ON-9
7525,348380.00437,5016757.35407,0,ON-9
7526,346850.52992,5015298.36639,0,ON-9
7527,342163.20002,5017558.88671,0,ON-9
7528,342166.80558,5017551.17438,0,ON-9
7529,344345.15309,5015406.28529,0,ON-9
7530,344305.07553,5015457.73211,0,ON-9
7531,342079.16194,5017602.11813,0,ON-9
7532,344889.43204,5014946.72306,0,ON-9
7533,344361.32495,5015379.64656,0,ON-9
7534,344347.62196,5015407.65343,0,ON-9
7535,339263.02927,5019379.10198,0,ON-9
7536,339266.02789,5019380.11269,0,ON-9
7537,339222.15612,5019396.43195,0,ON-9
7538,339268.51122,5019381.00142,0,ON-9
7539,339426.88863,5019343.29161,0,ON-9
7540,345946.69011,5014803.62074,0,ON-9
7541,344378.50189,5015419.82800,0,ON-9
7542,344360.40176,5015437.85226,0,ON-9
7543,344362.81169,5015440.43399,0,ON-9
7544,342179.11641,5017580.15756,0,ON-9
7545,345942.53918,5014809.86423,0,ON-9
7546,342191.87363,5017575.08583,0,ON-9
7547,345948.58347,5014804.22977,0,ON-9
7548,344365.93592,5015440.47330,0,ON-9
7549,342192.16921,5017571.85689,0,ON-9
7550,344786.23503,5015050.33721,0,ON-9
7551,344941.09104,5014980.46541,0,ON-9
7552,344392.00020,5015409.21727,0,ON-9
7553,344379.06517,5015419.20076,0,ON-9
7554,344135.04754,5015706.98442,0,ON-9
7555,336094.72636,5020201.14380,0,ON-9
7556,335993.82702,5020223.04681,0,ON-9
7557,336096.03758,5020203.36767,0,ON-9
7558,335936.29459,5020241.34307,0,ON-9
7559,335938.74111,5020234.91898,0,ON-9
7560,331691.29505,5021399.80006,0,ON-9
7561,331631.99992,5021408.35434,0,ON-9
7562,331650.87402,5021410.63113,0,ON-9
7563,331613.03394,5021430.27397,0,ON-9
7564,331556.76313,5021433.14504,0,ON-9
7565,331612.18559,5021419.85645,0,ON-9
7566,331625.45006,5021410.57837,0,ON-9
7567,331580.92024,5021422.56923,0,ON-9
7568,331634.20732,5021423.68472,0,ON-9
7569,331648.07679,5021413.88508,0,ON-9
7570,331682.04888,5021391.37081,0,ON-9
7571,329362.79463,5022173.52000,0,ON-9
7572,326761.77751,5024013.36949,0,ON-9
7573,327487.47175,5023560.58916,0,ON-9
7574,330986.45969,5021587.54577,0,ON-9
7575,330991.47894,5021530.35030,0,ON-9
7576,330994.14385,5021534.46412,0,ON-9
7577,331005.20922,5021537.16536,0,ON-9
7578,330954.65126,5021553.74293,0,ON-9
7579,331005.04936,5021521.37417,0,ON-9
7580,330963.28485,5021540.71694,0,ON-9
7581,330900.45500,5021561.42645,0,ON-9
7582,336136.13858,5020234.61822,0,ON-9
7583,336131.71942,5020242.36597,0,ON-9
7584,336143.37363,5020230.25635,0,ON-9
7585,336147.75285,5020243.00487,0,ON-9
7586,336157.62483,5020223.37368,0,ON-9
7587,328519.02420,5022741.55503,0,ON-9
7588,327277.00671,5023651.18007,0,ON-9
7589,325664.72436,5024742.07996,0,ON-9
7590,325706.62423,5024693.72822,0,ON-9
7591,325638.41848,5024703.56610,0,ON-9
7592,325349.38436,5025002.85358,0,ON-9
7593,318467.92232,5031002.26334,0,ON-9
7594,318293.30536,5030972.63649,0,ON-9
7595,317899.61765,5031020.18836,0,ON-9
7596,317874.13816,5031023.70006,0,ON-9
7597,319199.32983,5030946.10417,0,ON-9
7598,324867.52396,5025573.13829,0,ON-9
7599,395513.26535,5022497.57913,0,ON-9
7600,395596.88749,5022497.41881,0,ON-9
7601,395601.18442,5022502.85843,0,ON-9
7602,395081.43383,5022427.15694,0,ON-9
7603,387206.91892,5023866.91272,0,ON-9
7604,387233.95327,5023860.49644,0,ON-9
7605,387266.13644,5023854.89482,0,ON-9
7606,387254.32586,5023859.76079,0,ON-9
7607,387244.63034,5023859.51515,0,ON-9
7608,387288.62505,5023850.08881,0,ON-9
7609,387199.07974,5023863.25960,0,ON-9
7610,387246.00665,5023851.16998,0,ON-9
7611,387528.60535,5023861.08719,0,ON-9
7612,387506.77767,5023866.72958,0,ON-9
7613,387550.42613,5023856.56852,0,ON-9
7614,387610.86967,5023854.76397,0,ON-9
7615,387561.09832,5023852.44683,0,ON-9
7616,387518.86593,5023862.20675,0,ON-9
7617,387481.95776,5023862.40636,0,ON-9
7618,387575.78287,5023847.32593,0,ON-9
7619,391250.10299,5023167.01239,0,ON-9
7620,392430.28809,5022905.17929,0,ON-9
7621,392423.64039,5022907.98609,0,ON-9
7622,393315.22586,5022669.80549,0,ON-9
7623,392400.52785,5022911.62107,0,ON-9
7624,392412.68170,5022897.26906,0,ON-9
7625,392974.11555,5022757.75149,0,ON-9
7626,392427.47849,5022898.22978,0,ON-9
7627,392606.69508,5022856.41680,0,ON-9
7628,392414.75154,5022896.46507,0,ON-9
7629,392437.04732,5022888.02081,0,ON-9
7630,392437.58141,5022898.03215,0,ON-9
7631,392452.94706,5022900.74743,0,ON-9
7632,392459.07436,5022888.83610,0,ON-9
7633,392446.87020,5022896.24390,0,ON-9
7634,395329.51768,5022491.83996,0,ON-9
7635,359828.78990,5023166.55344,0,ON-9
7636,359873.11568,5023179.43240,0,ON-9
7637,359995.96758,5023222.61512,0,ON-9
7638,359986.95282,5023214.60865,0,ON-9
7639,359750.66478,5023147.36818,0,ON-9
7640,360213.07000,5023362.74203,0,ON-9
7641,345858.18280,5014764.52239,0,ON-9
7642,345897.63181,5014758.85836,0,ON-9
7643,345875.16797,5014759.88532,0,ON-9
7644,345839.42359,5014751.29434,0,ON-9
7645,345912.43403,5014749.86106,0,ON-9
7646,392358.38459,5022875.98530,0,ON-9
7647,387596.00882,5023807.33056,0,ON-9
7648,392245.52147,5022883.96747,0,ON-9
7649,392150.45239,5022920.33474,0,ON-9
7650,392196.13053,5022905.58365,0,ON-9
7651,373598.19326,5031863.63793,0,ON-9
7652,373456.67308,5031768.24724,0,ON-9
7653,361680.83541,5024512.02362,0,ON-9
7654,361522.49766,5024384.81602,0,ON-9
7655,361829.57417,5024630.03354,0,ON-9
7656,361706.29388,5024531.31222,0,ON-9
7657,362003.84927,5024728.28048,0,ON-9
7658,361998.69800,5024726.68831,0,ON-9
7659,361893.36457,5024646.29019,0,ON-9
7660,361998.44352,5024721.24468,0,ON-9
7661,361984.43789,5024710.56862,0,ON-9
7662,361994.59282,5024715.72378,0,ON-9
7663,361902.02831,5024649.42935,0,ON-9
7664,361974.83395,5024708.71879,0,ON-9
7665,361979.99997,5024708.36165,0,ON-9
7666,361897.68860,5024646.25816,0,ON-9
7667,362047.81359,5024762.64925,0,ON-9
7668,340328.15046,5004036.40524,0,ON-9
7669,340415.04360,5004429.28634,0,ON-9
7670,342364.76246,5008448.59394,0,ON-9
7671,342357.45232,5008448.35544,0,ON-9
7672,342366.27022,5008437.44729,0,ON-9
7673,342361.32606,5008429.95927,0,ON-9
7674,343979.08464,5009765.33664,0,ON-9
7675,342356.61212,5008442.34935,0,ON-9
7676,342329.61270,5008419.45985,0,ON-9
7677,342964.17780,5008969.09531,0,ON-9
7678,346372.05147,5012507.57561,0,ON-9
7679,346372.27059,5012462.97616,0,ON-9
7680,346324.02653,5012142.76983,0,ON-9
7681,346304.72104,5013222.61577,0,ON-9
7682,346213.08238,5013787.60595,0,ON-9
7683,346230.70283,5013664.95673,0,ON-9
7684,346211.49317,5013769.79833,0,ON-9
7685,340527.24574,5005768.94427,0,ON-9
7686,340527.20804,5005861.80592,0,ON-9
7687,340506.60229,5005518.13433,0,ON-9
7688,340637.01961,5006633.53121,0,ON-9
7689,340933.01726,5007133.12458,0,ON-9
7690,340922.44989,5007124.05726,0,ON-9
7691,340846.96108,5007002.70287,0,ON-9
7692,345959.21861,5011505.89974,0,ON-9
7693,345854.46088,5011407.39008,0,ON-9
7694,346152.39858,5011692.86022,0,ON-9
7695,395243.91871,5022930.67879,0,ON-9
7696,365991.95303,5025319.88953,0,ON-9
7697,375620.74275,5020259.75041,0,ON-9
7698,375605.38066,5020114.52377,0,ON-9
7699,363970.68590,5028477.90827,0,ON-9
7700,365088.99734,5029810.11969,0,ON-9
7701,365191.09763,5029576.00376,0,ON-9
7702,365173.90930,5029616.31390,0,ON-9
7703,370166.24253,5030205.32931,0,ON-9
7704,370166.24253,5030205.80269,0,ON-9
7705,370166.80802,5030206.03431,0,ON-9
7706,370269.28000,5030199.15574,0,ON-9
7707,350051.30821,5022869.90407,0,ON-9
7708,350332.47425,5022567.29970,0,ON-9
7709,350332.92216,5022568.42837,0,ON-9
7710,350330.50046,5022568.51505,0,ON-9
7711,350332.47425,5022566.63081,0,ON-9
7712,349865.99577,5023066.63209,0,ON-9
7713,350222.11690,5022687.30016,0,ON-9
7714,365049.33861,5029089.22712,0,ON-9
7715,365266.34238,5028592.76025,0,ON-9
7716,365005.78058,5029193.28693,0,ON-9
7717,366122.69700,5024893.00944,0,ON-9
7718,367967.70159,5026154.64528,0,ON-9
7719,368096.47812,5026212.47584,0,ON-9
7720,367933.92846,5026121.34778,0,ON-9
7721,367761.96866,5025978.47607,0,ON-9
7722,367719.81249,5025953.82190,0,ON-9
7723,367838.37202,5026039.52683,0,ON-9
7724,367475.93228,5025779.76463,0,ON-9
7725,366721.60441,5017197.67210,0,ON-9
7726,366809.94830,5017124.58550,0,ON-9
7727,365426.03205,5027916.86620,0,ON-9
7728,365427.94901,5027917.15987,0,ON-9
7729,365425.39455,5027917.94924,0,ON-9
7730,365426.03205,5027916.86620,0,ON-9
7731,365425.69795,5027917.53495,0,ON-9
7732,365426.17097,5027917.29841,0,ON-9
7733,365215.03175,5028497.88879,0,ON-9
7734,365213.74151,5028495.83415,0,ON-9
7735,365214.60730,5028496.45821,0,ON-9
7736,365215.24375,5028496.00455,0,ON-9
7737,365214.69730,5028496.31431,0,ON-9
7738,365279.65429,5028350.52232,0,ON-9
7739,365279.83399,5028350.23258,0,ON-9
7740,364833.03565,5029371.21781,0,ON-9
7741,364833.64795,5029371.84554,0,ON-9
7742,365032.97292,5028916.59896,0,ON-9
7743,365033.41374,5028920.13101,0,ON-9
7744,365031.95872,5028917.84366,0,ON-9
7745,365031.21910,5028917.79485,0,ON-9
7746,364929.70140,5029152.27235,0,ON-9
7747,364929.06037,5029152.91337,0,ON-9
7748,364928.75465,5029152.37097,0,ON-9
7749,364930.24785,5029151.91506,0,ON-9
7750,364930.17477,5029153.79109,0,ON-9
7751,364930.70474,5029152.88550,0,ON-9
7752,364930.17477,5029152.84434,0,ON-9
7753,364931.37364,5029153.55440,0,ON-9
7754,364929.36695,5029154.89219,0,ON-9
7755,364929.70140,5029152.84434,0,ON-9
7756,364903.37261,5029212.60251,0,ON-9
7757,364906.55854,5029199.35600,0,ON-9
7758,364915.32013,5029188.33701,0,ON-9
7759,364916.82261,5029184.61501,0,ON-9
7760,365024.00469,5028936.28500,0,ON-9
7761,365361.42914,5028164.40604,0,ON-9
7762,365390.27730,5028100.08526,0,ON-9
7763,365296.67708,5028314.54249,0,ON-9
7764,364847.76160,5029334.82530,0,ON-9
7765,364839.05572,5029356.50209,0,ON-9
7766,364992.29227,5029005.37834,0,ON-9
7767,364737.64911,5029595.93481,0,ON-9
7768,364738.76785,5029597.05355,0,ON-9
7769,364738.47555,5029595.85303,0,ON-9
7770,364737.67050,5029595.56190,0,ON-9
7771,364737.91839,5029596.15679,0,ON-9
7772,364737.99293,5029593.44384,0,ON-9
7773,364736.69366,5029594.88820,0,ON-9
7774,365207.22490,5027033.82305,0,ON-9
7775,358235.74920,5023495.87906,0,ON-9
7776,358234.20937,5023496.84801,0,ON-9
7777,358289.60569,5023363.30155,0,ON-9
7778,358495.46636,5022987.03993,0,ON-9
7779,358961.19657,5022792.63984,0,ON-9
7780,368425.37575,5029162.88650,0,ON-9
7781,368684.10435,5029317.76398,0,ON-9
7782,368328.96946,5029107.91605,0,ON-9
7783,367979.26168,5028898.55455,0,ON-9
7784,355435.66253,5014674.15342,0,ON-9
7785,356954.44111,5015486.33716,0,ON-9
7786,356952.63660,5015483.84000,0,ON-9
7787,356952.63660,5015486.15175,0,ON-9
7788,356954.30884,5015484.76600,0,ON-9
7789,356952.15870,5015485.67385,0,ON-9
7790,356951.88613,5015487.31107,0,ON-9
7791,356953.63994,5015486.10380,0,ON-9
7792,356954.16511,5015484.41590,0,ON-9
7793,356020.82759,5014949.94731,0,ON-9
7794,356322.83900,5015124.42200,0,ON-9
7795,355481.02647,5014684.82787,0,ON-9
7796,368265.26000,5028203.88410,0,ON-9
7797,368265.59445,5028204.55300,0,ON-9
7798,368759.71422,5028498.58129,0,ON-9
7799,363408.09165,5023033.42148,0,ON-9
7800,337636.99120,5016525.55469,0,ON-9
7801,371292.73224,5023864.50380,0,ON-9
7802,371291.39445,5023865.17270,0,ON-9
7803,371291.39445,5023864.50380,0,ON-9
7804,371291.72890,5023865.17419,0,ON-9
7805,371292.82180,5023863.95735,0,ON-9
7806,371291.38896,5023864.51210,0,ON-9
7807,371291.91542,5023866.82258,0,ON-9
7808,371291.01925,5023866.07025,0,ON-9
7809,371291.72890,5023864.50380,0,ON-9
7810,371291.72890,5023864.23243,0,ON-9
7811,371292.35098,5023864.39084,0,ON-9
7812,371291.98721,5023864.75461,0,ON-9
7813,371290.72556,5023865.17270,0,ON-9
7814,371292.20680,5023865.22065,0,ON-9
7815,371292.20680,5023863.30906,0,ON-9
7816,368661.71406,5022310.82500,0,ON-9
7817,368663.32383,5022305.17022,0,ON-9
7818,370507.39995,5023400.50900,0,ON-9
7819,370508.06885,5023399.84010,0,ON-9
7820,370507.39995,5023400.50900,0,ON-9
7821,370508.73774,5023399.84010,0,ON-9
7822,370507.20861,5023401.09058,0,ON-9
7823,370508.57027,5023400.02142,0,ON-9
7824,370506.06216,5023401.17790,0,ON-9
7825,370507.39995,5023402.51569,0,ON-9
7826,370508.68115,5023400.27231,0,ON-9
7827,370509.40664,5023399.84010,0,ON-9
7828,370508.06885,5023401.17790,0,ON-9
7829,368362.44824,5022133.71122,0,ON-9
7830,368361.39826,5022133.56147,0,ON-9
7831,372823.40425,5024807.50480,0,ON-9
7832,372824.07315,5024807.50480,0,ON-9
7833,372824.07315,5024806.83590,0,ON-9
7834,372823.63281,5024807.89167,0,ON-9
7835,372824.21207,5024806.79474,0,ON-9
7836,372824.21660,5024807.26585,0,ON-9
7837,372823.85433,5024807.72008,0,ON-9
7838,372823.89610,5024807.05759,0,ON-9
7839,372822.98823,5024805.62863,0,ON-9
7840,372823.38329,5024808.31625,0,ON-9
7841,374194.73834,5025652.17871,0,ON-9
7842,374193.73500,5025651.64033,0,ON-9
7843,369778.05965,5022899.49709,0,ON-9
7844,369777.46470,5022897.01744,0,ON-9
7845,369777.25183,5022897.72709,0,ON-9
7846,369776.86220,5022898.56915,0,ON-9
7847,369777.39075,5022896.82150,0,ON-9
7848,369777.39075,5022896.82150,0,ON-9
7849,369777.39075,5022897.49040,0,ON-9
7850,373295.73516,5025087.84310,0,ON-9
7851,373295.79175,5025087.32857,0,ON-9
7852,368037.03745,5021946.16740,0,ON-9
7853,368036.36855,5021946.16740,0,ON-9
7854,368037.03745,5021945.49850,0,ON-9
7855,368037.70634,5021944.16071,0,ON-9
7856,368037.03745,5021946.83629,0,ON-9
7857,368037.03745,5021946.16740,0,ON-9
7858,368036.36855,5021945.49850,0,ON-9
7859,368036.36855,5021946.16740,0,ON-9
7860,368035.69966,5021946.16740,0,ON-9
7861,368038.37524,5021946.16740,0,ON-9
7862,368036.36855,5021946.83629,0,ON-9
7863,368036.48102,5021944.38862,0,ON-9
7864,368037.98505,5021943.57542,0,ON-9
7865,368037.02359,5021943.77336,0,ON-9
7866,368037.17637,5021946.68193,0,ON-9
7867,368035.49999,5021945.19775,0,ON-9
7868,368036.48102,5021946.16443,0,ON-9
